datetime,year,month,day,holiday,temp,tempmax,tempmin,humidity,precip,snowdepth,solarenergy,weather,dew,precipcover,windspeed,solarradiation,pothole
2017-02-11,2017,2,11,1,5.6,9.9,3.1,71.2,0,0,7.9,2,0.7,0,21.3,91.7,40
2017-02-12,2017,2,12,1,4.3,8.7,0.8,56.9,0,0,13.1,4,-4.4,0,48.6,151.3,46
2017-02-13,2017,2,13,0,2.3,6.9,-2.7,54.3,0,0,14.6,2,-6.4,0,26.6,169.9,146
2017-02-14,2017,2,14,0,5.2,10.3,0.7,55.2,0,0,14.2,2,-3.2,0,31.7,164.4,280
2017-02-15,2017,2,15,0,0.1,1.5,-2.4,44.1,0,0,14.6,2,-10.8,0,26.6,168.6,174
2017-02-16,2017,2,16,0,2.1,5,-0.9,42.5,0,0,8.9,2,-9.5,0,19.9,103.1,192
2017-02-17,2017,2,17,0,9.7,18.9,0,53,0,0,14.6,2,-0.1,0,27.8,169.7,161
2017-02-18,2017,2,18,1,12.9,21.1,7.2,47.4,0,0,13.1,2,1.3,0,20.5,152.4,25
2017-02-19,2017,2,19,1,10.3,18.5,3.4,53.4,0,0,15,2,0.1,0,13.6,173.9,27
2017-02-20,2017,2,20,1,13.8,20.5,7.7,62.2,0,0,11,2,6.2,0,29.9,127.1,74
2017-02-21,2017,2,21,0,15,18.3,12.3,75.6,2.47,0,9.1,5,10.5,16.67,23,104.5,224
2017-02-22,2017,2,22,0,14.8,19.3,11.5,80.9,0,0,14.2,2,11.3,0,27.5,163.1,209
2017-02-23,2017,2,23,0,7.9,14.9,3.2,79,4.19,0,9,5,4.4,25,27.4,103.3,182
2017-02-24,2017,2,24,0,4.3,5.6,1,88.7,2.86,0,6.4,5,2.6,33.33,27.9,75.5,149
2017-02-25,2017,2,25,1,-2.9,0.8,-5.1,63.7,0,0,8.5,2,-8.9,0,34,98.9,27
2017-02-26,2017,2,26,1,2.5,9.2,-4.4,50.9,0,0,11.8,2,-7.3,0,35.4,136.1,34
2017-02-27,2017,2,27,0,6.2,12.1,-0.1,60,0,0,14.3,2,-1.3,0,19.9,167.6,202
2017-02-28,2017,2,28,0,12,15.1,8.6,83.4,20.2,0,6.5,5,9.3,33.33,28.2,76.3,178
2017-03-01,2017,3,1,0,4.9,12.6,-0.1,83.5,12.28,0,5.7,5,2.4,45.83,39.9,66.9,192
2017-03-02,2017,3,2,0,-0.5,1.5,-2.3,57.8,0,0,11.2,2,-7.9,0,24,130.7,226
2017-03-03,2017,3,3,0,-2.5,0.5,-5.9,39.7,0,0,18.3,2,-14.6,0,28.3,213.8,166
2017-03-04,2017,3,4,1,1.2,5.3,-1.9,67.5,0.07,0,17.3,5,-4.3,4.17,31.2,199,41
2017-03-05,2017,3,5,1,8,15.3,0.6,61.2,0,0,12.8,2,0.6,0,33,149.1,32
2017-03-06,2017,3,6,0,13.6,18,11.1,76.1,0,0,6.8,3,9.5,0,42.8,78.7,74
2017-03-07,2017,3,7,0,10.5,18,7,52.8,7.49,0,18.6,5,0.6,12.5,46.2,216.3,257
2017-03-08,2017,3,8,0,7.7,11.2,5.1,32.5,0,0,19.6,4,-8.3,0,55.4,225.5,130
2017-03-09,2017,3,9,0,2.8,4.4,0.9,50,0,0,11.4,2,-6.7,0,19.1,129.9,165
2017-03-10,2017,3,10,0,-1.7,2.7,-4.6,29.8,0,0,19.8,2,-17.3,0,31.8,231.9,257
2017-03-11,2017,3,11,1,-4.5,-1.3,-7.6,30.2,0,0,18.8,2,-19.6,0,25.2,217,132
2017-03-12,2017,3,12,1,-2.5,1.7,-6.8,38.9,0.16,1.1,17.7,6,-15.3,4.17,22.8,216.7,22
2017-03-13,2017,3,13,0,-1.8,-0.8,-2.7,79.1,6.3,5.1,7.9,6,-5,66.67,29.2,92,220
2017-03-14,2017,3,14,0,-4.3,-1.9,-6.5,68.4,2.07,11.1,10.5,6,-9.6,50,30.5,121.3,82
2017-03-15,2017,3,15,0,-4,-0.1,-8.5,49.2,0,11.3,18.7,1,-13.4,0,27.1,215.4,96
2017-03-16,2017,3,16,0,-0.5,5.6,-6.8,48.9,0,2.2,20.7,2,-10.3,0,15.3,239.3,182
2017-03-17,2017,3,17,0,4.6,9.2,1.8,78,0.87,0,5.1,5,0.9,16.67,31.4,58.3,239
2017-03-18,2017,3,18,1,5,6.9,3.7,66,0,0,14.4,3,-0.8,0,29.1,166.7,42
2017-03-19,2017,3,19,1,5.8,10.8,0.1,64.7,0,0,20.8,2,-0.6,0,23.4,239.4,39
2017-03-20,2017,3,20,0,8.3,12,5.5,75.5,7.94,0,8.6,5,4.1,12.5,28.5,99,261
2017-03-21,2017,3,21,0,5.4,11.8,1,60,0,0,14.2,2,-2.5,0,37.8,163.4,247
2017-03-22,2017,3,22,0,-0.3,1.3,-1.8,57.1,0,0,22.5,2,-7.8,0,35.7,259.5,139
2017-03-23,2017,3,23,0,4.7,9.9,-0.6,51.5,0.17,0,15.9,5,-4.8,4.17,29.5,185.2,149
2017-03-24,2017,3,24,0,14.4,27,5.7,58.8,8.01,0,20.1,5,5.4,12.5,38.1,232.3,156
2017-03-25,2017,3,25,1,6.3,8.4,4.6,92.6,12.61,0,6.2,5,5.2,62.5,27.6,70.9,29
2017-03-26,2017,3,26,1,12,16.3,8.5,89.4,5.88,0,7.8,5,10.3,50,20,88,43
2017-03-27,2017,3,27,0,8.7,11.2,5.5,89.3,0,0,8.9,3,7,0,18.7,102.3,229
2017-03-28,2017,3,28,0,6,8.3,4.5,79.2,0,0,11.2,2,2.6,0,25.5,130.8,345
2017-03-29,2017,3,29,0,5.6,8.9,1.8,79.6,2.36,0,12.2,5,2.2,20.83,30.7,139.8,324
2017-03-30,2017,3,30,0,6,7,4.7,92.8,49.85,0,4.9,5,4.9,79.17,33.6,57.9,154
2017-03-31,2017,3,31,0,4,5.3,2.8,86.3,1.36,0,6.2,5,1.8,37.5,34.9,72.5,287
2017-04-01,2017,4,1,1,7.6,13.3,1.4,50.5,0,0,23.1,2,-3.9,0,14.7,266.3,70
2017-04-02,2017,4,2,1,10.2,15.5,6.7,48.7,0,0,15,2,-0.3,0,17.2,174.6,36
2017-04-03,2017,4,3,0,9.2,10.8,7.9,80.9,8.27,0,5.7,5,6,41.67,16.8,64.5,224
2017-04-04,2017,4,4,0,9.4,13.1,7.8,80,0.44,0,12.4,5,6,20.83,20.5,145.3,250
2017-04-05,2017,4,5,0,6.2,8.5,4.5,87.2,23.31,0,7.1,5,4.2,79.17,45.7,81.4,145
2017-04-06,2017,4,6,0,5.9,9.7,3.3,69.8,14.1,0,21.2,5,0.5,33.33,41,244.8,201
2017-04-07,2017,4,7,0,6.8,11.9,2.7,40.9,0,0,25.4,2,-6.6,0,29.6,292.7,221
2017-04-08,2017,4,8,1,12.1,19.3,3.9,42.3,0,0,23.8,2,-0.6,0,29.1,275.7,70
2017-04-09,2017,4,9,1,19,24.3,14.1,49.8,0,0,17.4,2,8.3,0,39.6,201.5,75
2017-04-10,2017,4,10,0,17.3,24.1,5.8,69.1,12.05,0,8,5,11.2,29.17,35.1,91.8,170
2017-04-11,2017,4,11,0,8.9,11.8,5.5,75,0,0,20.7,2,4.4,0,26.7,240.3,224
2017-04-12,2017,4,12,0,8.7,12.9,4,59.9,0,0,22,2,0.7,0,20.2,251.9,183
2017-04-13,2017,4,13,0,10.4,15.3,7,67.1,4.87,0,12.7,5,4.2,20.83,19.7,149.1,216
2017-04-14,2017,4,14,0,13.6,19.1,7.8,67,3.1,0,15.3,5,7.4,16.67,19.7,175,245
2017-04-15,2017,4,15,1,22.4,27.3,17,57.1,0,0,22.2,2,12.7,0,41.2,255.8,47
2017-04-16,2017,4,16,1,18.6,22.6,15,62,11.07,0,23.9,5,9.8,25,30,276.9,45
2017-04-17,2017,4,17,0,13.3,20.2,7.6,51.6,0,0,25.8,2,2.8,0,19.8,298,233
2017-04-18,2017,4,18,0,16.5,24.7,6.7,54.6,0,0,23.9,2,5.9,0,33.2,276,193
2017-04-19,2017,4,19,0,15.4,21.3,7.6,73.7,1.15,0,8.7,5,10.6,12.5,24.6,101.6,250
2017-04-20,2017,4,20,0,15,22.4,8.2,70.1,0.1,0,16.1,5,9.4,8.33,34.5,183.4,185
2017-04-21,2017,4,21,0,9.5,10.9,7.4,57.3,0,0,18.5,2,1.4,0,30.9,215.1,185
2017-04-22,2017,4,22,1,10.3,14.4,6.5,46.7,0,0,16.6,2,-1.6,0,24.3,190.5,40
2017-04-23,2017,4,23,1,13,21,4.1,42.4,0,0,28.1,1,-0.9,0,21.4,324.8,41
2017-04-24,2017,4,24,0,13.9,21.9,5.4,51.6,0,0,27.9,2,2.2,0,20.5,322.2,156
2017-04-25,2017,4,25,0,19.9,25.8,13.3,50.9,0,0,22.2,2,8.9,0,27,255.5,171
2017-04-26,2017,4,26,0,20.6,23.6,17.3,64.2,1.7,0,16,5,13.5,8.33,33.2,186.6,170
2017-04-27,2017,4,27,0,10.4,16.6,6.8,80.3,6.63,0,14.2,5,7.1,37.5,38.2,165.4,169
2017-04-28,2017,4,28,0,10,14.2,5.8,72.4,0,0,14.5,2,5.2,0,20,168.3,170
2017-04-29,2017,4,29,1,6.7,8.9,4.7,82.3,44.96,0,7.7,5,3.8,45.83,47.9,89.2,35
2017-04-30,2017,4,30,1,7.2,9.1,6.3,96.2,19.98,0,6.4,5,6.6,79.17,30.7,74.1,23
2017-05-01,2017,5,1,0,10.7,13.3,7.9,80.8,17.33,0,16.6,5,7.4,37.5,34.6,190.9,158
2017-05-02,2017,5,2,0,7.7,9.8,5.5,73.4,2.05,0,18,5,3.1,29.17,32.4,210.3,177
2017-05-03,2017,5,3,0,8.9,12.8,3,59.1,0,0,15.3,2,0.5,0,17,178.7,228
2017-05-04,2017,5,4,0,9.2,10.9,7.8,66.1,0,0,10.1,2,3.1,0,32.6,113.5,207
2017-05-05,2017,5,5,0,9.6,14.5,5.9,66.9,0,0,29,2,3.4,0,36.5,336.1,132
2017-05-06,2017,5,6,1,10.1,13.4,6.8,56.1,1.87,0,27.7,5,1.1,8.33,35.6,321,37
2017-05-07,2017,5,7,1,8.4,13.2,3,45.5,0,0,29.8,1,-3,0,27.3,345.3,41
2017-05-08,2017,5,8,0,8,12.2,3.5,48.3,0.31,0,26.5,5,-2.9,4.17,21.5,305.6,164
2017-05-09,2017,5,9,0,9.5,15.1,6,65.2,6.76,0,14.2,5,3.1,33.33,15.4,165.4,192
2017-05-10,2017,5,10,0,12.9,18.2,9.5,66.5,21.16,0,21.1,5,6.4,37.5,25.9,246.4,234
2017-05-11,2017,5,11,0,13,17.4,9.4,73,0.27,0,20.6,5,7.7,8.33,22.6,238.2,191
2017-05-12,2017,5,12,0,14.8,21.6,8.5,56.7,0,0,29.3,2,5.7,0,22.9,339,188
2017-05-13,2017,5,13,1,18.3,27.1,9.7,53.1,0,0,25.4,2,7.8,0,26.3,290.1,39
2017-05-14,2017,5,14,1,15.4,21,11.7,54.7,0,0,27.6,2,6,0,26.2,318.1,30
2017-05-15,2017,5,15,0,19.8,27.7,10.3,52.7,0,0,28,2,9.4,0,17.6,325.2,157
2017-05-16,2017,5,16,0,25,31.3,19.1,55.9,0.29,0,27.5,5,14.7,4.17,37.3,317.8,166
2017-05-17,2017,5,17,0,25.7,29.1,21.6,53.4,0,0,22.7,2,15.3,0,44.2,262.7,133
2017-05-18,2017,5,18,0,21.4,25.7,11,63.8,11.47,0,29.3,5,14,16.67,43.1,339.4,160
2017-05-19,2017,5,19,0,8,10.1,6.4,80.9,5.27,0,14,5,4.8,20.83,35.1,162.9,116
2017-05-20,2017,5,20,1,13.2,19.1,9.7,83.3,8.27,0,8.6,5,10.4,20.83,27.2,99.4,40
2017-05-21,2017,5,21,1,15.2,18.5,11,73.3,1.49,0,28.5,5,10.2,8.33,29.3,330.5,34
2017-05-22,2017,5,22,0,15.8,22.9,9.1,60.9,0.27,0,28.1,5,7.7,8.33,32.2,325,174
2017-05-23,2017,5,23,0,15.4,17.6,13.6,82.5,6.86,0,12.3,5,12.4,45.83,20.9,140.2,165
2017-05-24,2017,5,24,0,13.4,15.8,11.5,86,9.14,0,13.8,5,11.1,37.5,31.8,161.4,114
2017-05-25,2017,5,25,0,15.2,19.7,11.8,76.2,0,0,23.3,2,10.9,0,21.5,268.8,191
2017-05-26,2017,5,26,0,15.4,20.8,11.7,80.1,8.82,0,19.9,5,11.8,29.17,21.4,231,119
2017-05-27,2017,5,27,1,17.7,23.5,12.6,72.6,0,0,30.1,2,12.4,0,17.7,349,26
2017-05-28,2017,5,28,1,20,24.3,14.7,65.8,0.2,0,17.6,5,13,4.17,24.8,203,28
2017-05-29,2017,5,29,1,20.6,24.7,15.6,47,0,0,30.3,2,8.2,0,37.7,350.2,23
2017-05-30,2017,5,30,0,18.3,22.9,13.4,50.5,0,0,28.1,2,7.3,0,32.1,325,142
2017-05-31,2017,5,31,0,18.2,23.2,12.1,48.4,0,0,30.8,2,6.6,0,26.1,357.2,139
2017-06-01,2017,6,1,0,19.3,25.4,12.2,43,0,0,30.9,1,5.5,0,20.1,358.3,136
2017-06-02,2017,6,2,0,22.4,29.2,13.9,36.9,0,0,31.3,1,5.9,0,18.7,361.2,108
2017-06-03,2017,6,3,1,24,28.3,16.4,45.3,0,0,30.1,2,11.3,0,24.3,349.8,24
2017-06-04,2017,6,4,1,26.8,32.3,22.1,52.2,0,0,11.1,2,15.6,0,23.3,130.9,34
2017-06-05,2017,6,5,0,19.6,23.3,16,64.7,0,0,30.7,1,12.7,0,34,353.9,198
2017-06-06,2017,6,6,0,18.4,23.3,12.4,50.8,0,0,31.6,1,7.3,0,33.9,365.2,151
2017-06-07,2017,6,7,0,19.5,23.7,14.3,48.8,0,0,31.5,2,7.5,0,25.4,364.2,141
2017-06-08,2017,6,8,0,21.6,27.5,13.5,43,0,0,29.4,2,7.5,0,21,338.9,136
2017-06-09,2017,6,9,0,23.4,30.1,19.4,52.3,1.52,0,26.8,5,12.8,8.33,22.8,311.6,115
2017-06-10,2017,6,10,1,25.8,32.2,19.2,46.2,0,0,30,2,12.1,0,42.4,347.3,35
2017-06-11,2017,6,11,1,28.1,33.7,22.3,45.7,0,0,30.5,2,14.9,0,31.2,353.1,26
2017-06-12,2017,6,12,0,29.3,34.9,23.6,48.5,0,0,28.2,2,17,0,25.2,328.3,130
2017-06-13,2017,6,13,0,25.2,30.2,21.5,64.8,0.85,0,14.2,5,17.9,8.33,22,163.4,111
2017-06-14,2017,6,14,0,24.9,31.5,21.2,71.2,25.96,0,9.7,5,19.1,33.33,30,112.4,97
2017-06-15,2017,6,15,0,26,32.1,21,63.5,1.05,0,16.4,5,17.5,16.67,26.9,191.1,97
2017-06-16,2017,6,16,0,25.2,29.8,19.5,61.8,3.53,0,19.6,5,17,25,27,225.7,87
2017-06-17,2017,6,17,1,25.9,30,22.6,71.3,3.88,0,23.5,5,20.2,29.17,25.1,272.2,20
2017-06-18,2017,6,18,1,23.5,25.6,21.5,66.1,0,0,25.7,2,16.3,0,34.3,298.1,23
2017-06-19,2017,6,19,0,20.5,26,17,63,4.31,0,25.5,5,13,16.67,27.3,295.7,111
2017-06-20,2017,6,20,0,19.2,25.7,14.8,67.5,0.2,0,26.8,5,12.6,4.17,30.1,309.6,98
2017-06-21,2017,6,21,0,20.7,25.4,14.7,64.1,0,0,27.9,2,13.1,0,21,323.9,138
2017-06-22,2017,6,22,0,26.8,30.9,21.6,66.5,0.46,0,26.9,5,20,12.5,29.3,312,144
2017-06-23,2017,6,23,0,24.2,27.8,19.9,62.4,16.16,0,23.8,5,15.4,16.67,31,275.4,83
2017-06-24,2017,6,24,1,20.3,23.4,17,54.5,0.05,0,29.4,5,10.1,4.17,32.6,339.5,29
2017-06-25,2017,6,25,1,18,21.6,13.2,56.1,0.06,0,29.6,5,8.7,4.17,29.9,340.5,18
2017-06-26,2017,6,26,0,17.9,22.7,13.3,54.4,0,0,29.3,2,7.8,0,33,337.6,138
2017-06-27,2017,6,27,0,19,24.4,12,50.4,0,0,30.5,2,7.7,0,17,353.6,96
2017-06-28,2017,6,28,0,21.1,26.7,16.6,60,7.3,0,18.4,5,12.9,25,38.2,212,111
2017-06-29,2017,6,29,0,23.6,27.5,20.5,74.2,14.32,0,20.7,5,18.6,33.33,30.8,238.2,114
2017-06-30,2017,6,30,0,23.5,27.4,19,79.2,0.16,0,15.3,5,19.5,4.17,16.1,175.8,91
2017-07-01,2017,7,1,1,24.1,28.1,19.6,58.7,0,0,29.7,2,14.8,0,30.3,342.3,29
2017-07-02,2017,7,2,1,23.9,30.9,16.8,59.4,0,0,30.4,2,15,0,27.6,351.1,19
2017-07-03,2017,7,3,0,22.7,26.3,20,71,0.73,0,24.3,5,17.1,12.5,21.7,280.8,52
2017-07-04,2017,7,4,1,23.6,27.8,19.1,69.3,0,0,13.9,2,17.5,0,20.5,161.2,13
2017-07-05,2017,7,5,0,25.6,29.4,21,58.1,0,0,17.3,2,16.3,0,20.7,201.1,49
2017-07-06,2017,7,6,0,28.1,33.1,22,58.4,0,0,22.4,2,18.7,0,22.1,259.7,75
2017-07-07,2017,7,7,0,26,29.3,19.9,64.3,0.28,0,20.6,5,18.6,8.33,29,238.4,72
2017-07-08,2017,7,8,1,21.4,25.2,17.4,58.3,0,0,30.3,2,12.4,0,18.5,349.8,23
2017-07-09,2017,7,9,1,24.3,29.5,17,49.9,0,0,28.4,2,12.9,0,21.6,328.4,24
2017-07-10,2017,7,10,0,24.7,28.3,19.7,76.6,12.7,0,18.6,5,20.2,37.5,31.1,215.4,93
2017-07-11,2017,7,11,0,25.5,29.2,21.6,77.9,2.81,0,19.7,5,21.3,16.67,19.1,229.3,107
2017-07-12,2017,7,12,0,24.6,26.3,20.8,84.9,32.87,0,14,5,21.9,54.17,21.3,162.1,83
2017-07-13,2017,7,13,0,25.5,28.4,23.5,72.5,0.64,0,24.1,5,20,8.33,27.1,280.4,102
2017-07-14,2017,7,14,0,21.1,23.2,19,70.9,0,0,27.7,2,15.5,0,19.6,322.8,136
2017-07-15,2017,7,15,1,22.2,27.2,16.2,67.6,0,0,30,2,15.5,0,19.3,345.3,18
2017-07-16,2017,7,16,1,21.6,25.6,18.3,72.9,0.04,0,21.3,5,16.5,4.17,38,247,23
2017-07-17,2017,7,17,0,20.5,25.6,14.4,70.3,0,0,30.7,2,14.6,0,14.5,354,95
2017-07-18,2017,7,18,0,25,31.3,16.6,60.6,0,0,30.2,2,15.7,0,14.8,348.9,86
2017-07-19,2017,7,19,0,26.2,30.4,21.8,69.9,5.11,0,25.4,5,20.2,8.33,19.1,294.6,73
2017-07-20,2017,7,20,0,25.1,31.3,21.3,79.9,34.2,0,20.7,5,21.2,29.17,25,239.5,89
2017-07-21,2017,7,21,0,26.8,31.3,23.8,74,24.99,0,13.4,5,21.5,20.83,21.4,154.2,59
2017-07-22,2017,7,22,1,25.4,29.8,22.2,77.8,17.65,0,22.9,5,21,37.5,27.2,265.7,28
2017-07-23,2017,7,23,1,25.8,31.9,22,70.9,2.11,0,25.6,5,19.5,12.5,22.8,297.2,34
2017-07-24,2017,7,24,0,21.3,22.9,20.1,70.5,0,0,29.1,2,15.6,0,24.4,338.2,83
2017-07-25,2017,7,25,0,23,27.5,17.9,61.4,0,0,29.2,2,14.5,0,22.8,338.1,99
2017-07-26,2017,7,26,0,25,29.3,20.1,67.9,0,0,18.4,2,18.6,0,15.5,213,79
2017-07-27,2017,7,27,0,24.8,27,21.8,74.7,1.39,0,27.5,5,19.8,8.33,28.3,316.7,92
2017-07-28,2017,7,28,0,23.2,25.9,20.8,67.5,0,0,28.8,2,16.6,0,29.1,335.4,54
2017-07-29,2017,7,29,1,22.3,25.6,18.4,54.5,0,0,29.7,2,12.4,0,27.6,344.6,22
2017-07-30,2017,7,30,1,23.2,28,17.6,62.6,0,0,28.8,2,15.1,0,17.1,334.4,18
2017-07-31,2017,7,31,0,24.7,29.2,19.9,58.3,0,0,26.6,2,15.5,0,18.1,308.6,72
2017-08-01,2017,8,1,0,25.2,29.1,21.1,62.1,5.33,0,15.9,5,17.2,4.17,16.5,184.5,63
2017-08-02,2017,8,2,0,24.7,29.6,19.6,69.6,0,0,25.7,2,18.3,0,19.4,298,66
2017-08-03,2017,8,3,0,23.9,29.1,20.4,77.6,17.44,0,18.9,5,19.5,29.17,26.7,219,78
2017-08-04,2017,8,4,0,16.4,19.8,13.6,72.2,0.2,0,19.2,5,11.3,4.17,31.9,223.3,52
2017-08-05,2017,8,5,1,20.7,25.8,15.1,62.7,0,0,27.1,2,12.9,0,22,313.5,19
2017-08-06,2017,8,6,1,21.7,24.4,18.6,62.6,0,0,18.4,2,14,0,18.2,214.1,23
2017-08-07,2017,8,7,0,20.8,23.7,17.8,65.7,0,0,24.2,2,13.8,0,25.3,279.2,107
2017-08-08,2017,8,8,0,22,27.8,14.7,53.3,0,0,27.5,2,11.5,0,15.3,318.5,67
2017-08-09,2017,8,9,0,23.2,28,17.7,56.9,0,0,26.5,2,13.7,0,14,306.7,83
2017-08-10,2017,8,10,0,23.7,28.6,18.4,61.4,1.92,0,25.4,5,15.6,16.67,29.1,293.7,85
2017-08-11,2017,8,11,0,22.4,25.3,19.5,66.6,0,0,25.3,2,15.7,0,23.1,292.7,65
2017-08-12,2017,8,12,1,20.2,24.2,15.9,67.5,0,0,26.3,2,13.7,0,20.2,304.9,60
2017-08-13,2017,8,13,1,20.7,25.1,15.1,62.4,0,0,26,2,12.8,0,15.3,299.3,29
2017-08-14,2017,8,14,0,23.6,27.9,18.4,61.3,0,0,25.8,2,15.5,0,17.4,297.5,71
2017-08-15,2017,8,15,0,23.7,28,20.4,72.8,0,0,24.8,2,18.3,0,22.9,288.3,63
2017-08-16,2017,8,16,0,25.2,31.2,20.4,73.5,3.51,0,20.8,5,19.8,16.67,23.1,242.8,45
2017-08-17,2017,8,17,0,25.1,27.9,22.9,74.6,3.63,0,23.1,5,20,25,36.5,267.9,64
2017-08-18,2017,8,18,0,23.6,28.1,19.7,66.1,0,0,25.7,2,16.5,0,22.1,297.4,51
2017-08-19,2017,8,19,1,23.4,28,17.8,59.6,0,0,25.8,2,14.5,0,16.3,298.2,15
2017-08-20,2017,8,20,1,25.3,31.1,18.8,63.4,0,0,25,2,17.6,0,17,287.8,21
2017-08-21,2017,8,21,0,25.8,30.1,22.5,75.4,2.14,0,11.7,5,21,12.5,24.1,134.7,67
2017-08-22,2017,8,22,0,23.4,27.1,19.7,67.1,11.46,0,20.8,5,16.2,12.5,30.3,242.9,61
2017-08-23,2017,8,23,0,20.4,25.2,15.5,57,0,0,25.5,2,11.2,0,25.6,295,72
2017-08-24,2017,8,24,0,19.1,23.7,15.9,64.7,0,0,23,2,12,0,28.2,266.3,67
2017-08-25,2017,8,25,0,18.1,22.9,12.5,58.5,0,0,25.3,2,9.4,0,15.2,292.6,48
2017-08-26,2017,8,26,1,20.3,25,15.6,58.6,0,0,20.6,2,11.5,0,16.9,239.7,18
2017-08-27,2017,8,27,1,21.1,25.3,17.6,60.5,1.03,0,16.2,5,13,16.67,18.1,186.9,18
2017-08-28,2017,8,28,0,21.1,25.3,18.6,75.6,4.14,0,14.1,5,16.4,37.5,19.7,162.6,47
2017-08-29,2017,8,29,0,20.6,23.2,17.5,80.1,0.54,0,20.1,5,17,8.33,15.9,234.4,49
2017-08-30,2017,8,30,0,21.7,26.8,16.3,69.6,0,0,24,2,15.4,0,15.2,277.3,55
2017-08-31,2017,8,31,0,20.3,22.1,18.7,69,0,0,20.6,2,14.3,0,29,239,62
2017-09-01,2017,9,1,0,17.8,19.9,14.4,56.8,0,0,23.4,2,9,0,28.2,271.8,31
2017-09-02,2017,9,2,1,17.3,23.2,10.4,61.1,6.08,0,24.2,5,8.9,12.5,15.5,280,4
2017-09-03,2017,9,3,1,21.2,28.4,13.9,63.3,0,0,22.7,2,12.7,0,23.8,261.7,8
2017-09-04,2017,9,4,1,22.7,28,18.7,59.6,0,0,15.3,2,14.3,0,30.6,177.8,9
2017-09-05,2017,9,5,0,16.7,20.6,13.2,60.1,0,0,22.9,2,8.5,0,31.5,266.8,61
2017-09-06,2017,9,6,0,14.5,18.8,9.9,64.4,0,0,19.8,2,7.5,0,20.8,229.6,49
2017-09-07,2017,9,7,0,16.3,20.5,11.6,59.3,0,0,19,2,7.8,0,24.5,222.4,70
2017-09-08,2017,9,8,0,17.2,20.6,14.9,62.3,0,0,18.6,2,9.9,0,21.3,217.2,57
2017-09-09,2017,9,9,1,17.8,21.6,13.7,58.5,0,0,22.9,2,9.2,0,24.2,267.9,15
2017-09-10,2017,9,10,1,16.5,20.7,11.4,59.7,0,0,22.1,1,8.4,0,18.9,255.9,15
2017-09-11,2017,9,11,0,17.4,23.1,12.2,61.7,0,0,18.7,2,9.5,0,15.7,216.6,80
2017-09-12,2017,9,12,0,19,24.2,13.7,67.4,0,0,18.4,2,12.2,0,21.7,213.4,64
2017-09-13,2017,9,13,0,19.5,23.3,17.1,80.1,1.18,0,14.7,5,15.8,8.33,16.1,169.2,49
2017-09-14,2017,9,14,0,20.7,26.5,15.6,77.2,0,0,21.3,2,16.1,0,13.4,246,54
2017-09-15,2017,9,15,0,24.2,30.7,17.5,62.1,0,0,21.3,1,15.7,0,21.8,247.7,50
2017-09-16,2017,9,16,1,25.4,30.9,18.9,59.9,0,0,20.8,2,16.5,0,19.9,241,14
2017-09-17,2017,9,17,1,24.7,30.1,20.1,63.6,0,0,17.7,2,17.1,0,18.9,206,23
2017-09-18,2017,9,18,0,19.8,23.9,15,65.9,0,0,19.2,2,13,0,20.3,223,105
2017-09-19,2017,9,19,0,21.3,24.9,19.2,82,4.95,0,14.6,5,18,25,18.4,167.7,33
2017-09-20,2017,9,20,0,25.9,33.4,18.3,68.1,0,0,19.8,2,18.8,0,27.7,229.2,33
2017-09-21,2017,9,21,0,28.6,34,23.5,60.8,0,0,15.2,2,19.7,0,16.8,174.6,32
2017-09-22,2017,9,22,0,29.2,34.4,23.6,57.4,0,0,17.9,2,19.3,0,20.5,208.7,63
2017-09-23,2017,9,23,1,28.5,33.7,23.7,58,0,0,17.5,1,19,0,20.6,203.9,14
2017-09-24,2017,9,24,1,27.5,32.9,22.5,55.7,0,0,19.6,1,17.2,0,20.3,228.6,9
2017-09-25,2017,9,25,0,26.9,33,21,48.2,0,0,17.9,2,14.5,0,24.4,208.4,59
2017-09-26,2017,9,26,0,27.2,33.1,22.2,52.1,0,0,18,2,16,0,27,208.9,48
2017-09-27,2017,9,27,0,19.7,23.5,15.5,57.2,0,0,14.8,2,10.8,0,23.6,172.4,50
2017-09-28,2017,9,28,0,17.1,22.7,11.8,53.1,0,0,16.5,2,7,0,18,189.3,83
2017-09-29,2017,9,29,0,17.6,20.3,15.4,54.1,0,0,19.5,2,8,0,25.3,224.3,60
2017-09-30,2017,9,30,1,16.2,18.9,13.7,55.8,0,0,19.7,2,7.2,0,24.2,227.3,10
2017-10-01,2017,10,1,1,16.4,21.4,10.9,47.9,0,0,13.1,2,4.8,0,21.7,152.2,7
2017-10-02,2017,10,2,0,22.1,28,16.4,45.7,0,0,15.4,2,9.4,0,27.1,177.4,71
2017-10-03,2017,10,3,0,22.3,26,19.8,70.5,1.9,0,12.7,5,16.5,8.33,26.3,147.1,114
2017-10-04,2017,10,4,0,20.9,22.8,17.2,75,1.26,0,12.5,5,16.1,12.5,26.3,145.7,102
2017-10-05,2017,10,5,0,18.6,23.9,14.1,60.7,0.19,0,15.2,5,10.5,8.33,16.1,175,109
2017-10-06,2017,10,6,0,18.4,21,16.3,90.9,7.73,0,8.9,5,16.8,66.67,21.4,102.9,47
2017-10-07,2017,10,7,1,20.6,26.2,16,74.2,11.53,0,12.4,5,15.7,37.5,35.5,142.8,14
